TrackName,TrackType,SessionFlag,CarName,RacePosition,Lap Nbr,PaceMode,OnPitRoad,LpDistance,LapDistPrct %,SessionTime,IsOnTrack,PreviousLap,LapBestLap,LapCompleted,CurrentLapTime,LapBestLapTime,LapDeltaToBestLap,LapDeltaToBestLap_DD,Throttle %,Brake %,Clutch %,Speed (MPH),currentGear,GearDisplay,RPM,SteeringWheelAngle (deg),FuelLevelPct,LFtempCL (F),LFtempCR (F),LFtempCM (F),LRtempCL (F),LRtempCR (F),LRtempCM (F),RFtempCL (F),RFtempCR (F),RFtempCM (F),RRtempCL (F),RRtempCR (F),RRtempCM (F),LFwearL %,LFwearM %,LFwearR %,LRwearL %,LRwearM %,LRwearR %,RFwearL %,RFwearM %,RFwearR %,RRwearL %,RRwearM %,RRwearR %,TrackTemp (F),OilTemp (F),WaterTemp (F),AirDensity (lbs/ft^3),AirPressure (bar),AirTemp (F),WindDir (deg),WindVel (MPH),LatAccel (m/s),LongAccel (m/s),VertAccel (m/s),Roll (deg),RollRate (deg/s),Yaw (deg),YawRate (deg/s),Pitch (deg),PitchRate (deg/s),gForces
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,44.93349637119293,1.74,39:00.000450,True,30.846,12,38,00:00.000480,19.871,00:00.000201,0.43767744302749634,14.13,0.0,0,66.35,3,3,5715,-0.463,98.93,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,157,0.07,0.99,78,-0.0,0.0,0.007649123000320916,0.0515053153159543,0.9793367103942187,2.588,0,0.281,0,0.277,0,0.1000734683740392
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,53.04318570243836,2.06,39:00.000533,True,30.846,12,38,00:00.000564,19.871,00:00.000238,0.4390416741371155,14.13,0.0,0,66.43,3,3,5723,-0.195,98.93,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,157,0.07,0.99,78,-0.0,0.0,0.006262774253596345,0.04779794590431859,0.9877276833754917,2.597,0,0.213,0,0.279,-1,0.10090850545489079
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,61.16512449256897,2.37,39:00.000616,True,30.846,12,38,00:00.000647,19.871,00:00.000274,0.44049572944641113,14.13,0.0,0,66.51,3,3,5729,-0.106,98.93,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,157,0.07,0.99,78,-0.0,0.0,0.0143203288164829,0.045908627524652974,1.012797846585117,2.612,-2,0.141,0,0.305,-1,0.10346315603069299
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,69.29881525398254,2.69,39:00.000700,True,30.846,12,38,00:00.000730,19.871,00:00.000311,0.44193851947784424,14.13,0.0,0,66.57,3,3,5734,-0.179,98.92,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,157,0.07,0.99,78,-0.0,0.0,-0.008749913245773703,0.050246360105112055,1.0301048481014767,2.611,-1,0.079,0,0.314,0,0.10524149930243626
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,79.07550419013977,3.07,39:00.000800,True,30.846,12,38,00:00.000830,19.871,00:00.000355,0.4435286521911621,14.13,0.0,0,66.69,3,3,5746,0.519,98.92,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,157,0.07,0.99,78,-0.0,0.0,-0.024000120090052986,0.048655727223154234,1.0130646031930906,2.697,-1,0.008,0,0.286,0,0.10352206905652687
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,88.86963960975648,3.45,39:00.000900,True,30.846,12,38,00:00.000930,19.871,00:00.000400,0.4451245665550232,14.13,0.0,0,66.78,3,3,5756,0.446,98.92,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,157,0.07,0.99,78,-0.0,0.0,-0.032381280481997614,0.050515276697919026,1.0194820244620941,2.805,0,-0.038,0,0.317,-1,0.10420880279733813
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,98.6810275239563,3.83,39:01.000000,True,30.846,12,38,00:01.000030,19.871,00:00.000444,0.4467514157295227,14.13,0.0,0,66.88,3,3,5763,0.407,98.92,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,-0.0404643143596513,0.05012489057826704,1.0191430374752126,2.832,0,-0.08,0,0.401,-1,0.10420173124134297
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,106.87007394989014,4.14,39:01.000083,True,30.846,12,38,00:01.000114,19.871,00:00.000481,0.44803643226623535,14.13,0.0,0,66.95,3,3,5768,0.407,98.92,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,-0.03179059602191081,0.04737322787383037,1.0036098118586643,2.803,0,-0.114,0,0.421,0,0.10257449823512776
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,113.39901363372803,4.4,39:01.000150,True,30.846,12,38,00:01.000180,19.871,00:00.000511,0.44995033740997314,14.13,0.0,0,67.01,3,3,5773,0.764,98.92,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,-0.022974538936770532,0.046143470432658686,0.9892634781614842,2.804,-1,-0.142,0,0.427,-1,0.10108219500533136
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,121.55916197479247,4.71,39:01.000233,True,30.846,12,38,00:01.000264,19.871,00:00.000549,0.44657421112060547,14.13,0.0,0,67.09,3,3,5776,0.803,98.92,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,-0.03448466520669142,0.048775170435113153,1.0101368910918784,2.812,-1,-0.163,0,0.433,0,0.10325526026648964
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,128.09464721878052,4.97,39:01.000300,True,30.846,12,38,00:01.000330,19.871,00:00.000578,0.43975985050201416,14.13,0.0,0,67.14,3,3,5783,1.144,98.92,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,-0.05385521476543399,0.0509326216156208,0.9809645673186042,2.785,1,-0.171,0,0.375,0,0.10038379072231648
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,136.28983871170044,5.29,39:01.000383,True,30.846,12,38,00:01.000414,19.871,00:00.000615,0.43426114320755005,14.13,0.0,0,67.22,3,3,5792,1.233,98.92,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,-0.04838217775148475,0.04703392493980011,1.0018595618696144,2.74,0,-0.184,0,0.38,-1,0.10246217122408297
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,144.5088470324707,5.6,39:01.000466,True,30.846,12,38,00:01.000497,19.871,00:00.000651,0.4284207224845886,13.55,0.0,0,67.28,3,3,5792,0.982,98.91,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,-0.03860299375808202,0.040232503329091354,1.0039581314382446,2.704,0,-0.188,0,0.433,-1,0.10260257487415089
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,151.10005088790894,5.86,39:01.000533,True,30.846,12,38,00:01.000564,19.871,00:00.000679,0.4236500859260559,13.55,0.0,0,67.34,3,3,5799,1.445,98.91,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,-0.05075687297622727,0.04137350696307074,1.0043271577078754,2.68,0,-0.186,-1,0.436,-1,0.1026999663065484
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,159.35862042404176,6.18,39:01.000616,True,30.846,12,38,00:01.000647,19.871,00:00.000714,0.4135724902153015,12.98,0.0,0,67.39,3,3,5804,1.747,98.91,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,-0.06037762162639217,0.033699159836064294,1.0020654621960312,2.616,0,-0.171,-1,0.44,-1,0.1024947190913694
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,165.98117538497925,6.44,39:01.000683,True,30.846,12,38,00:01.000714,19.871,00:00.000742,0.407163143157959,12.4,0.0,0,67.43,3,3,5807,1.657,98.91,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,-0.06969259419572463,0.02864778770948404,1.0156791873663573,2.557,0,-0.146,-1,0.434,0,0.10392555149127242
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,174.27906834365845,6.76,39:01.000766,True,30.846,12,38,00:01.000797,19.871,00:00.000775,0.39786654710769653,10.67,0.0,0,67.45,3,3,5802,1.64,98.91,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,-0.07356635535042827,0.01790538111228826,0.9920641309016827,2.52,0,-0.107,-1,0.422,0,0.10152542552304156
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,182.59366937652587,7.08,39:01.000850,True,30.846,12,38,00:01.000880,19.871,00:00.000808,0.38807547092437744,8.66,0.0,0,67.44,3,3,5798,1.908,98.91,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,-0.08099728646506835,-0.010597160528437686,0.9915692118451257,2.489,0,-0.056,-1,0.376,0,0.10152329796775321
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,189.253032162323,7.34,39:01.000916,True,30.846,12,38,00:01.000947,19.871,00:00.000833,0.38068687915802,6.16,0.0,0,67.4,3,3,5792,1.981,98.91,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,-0.08412960472456905,-0.0293697239062108,0.9948766438117692,2.48,0,-0.001,-1,0.376,0,0.10192441868807602
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,197.58444139266967,7.66,39:02.000000,True,30.846,12,38,00:02.000030,19.871,00:00.000865,0.37151193618774414,3.09,0.0,0,67.33,3,3,5702,1.73,98.91,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,-0.08354688881612576,-0.030621755621362774,0.9890594249107056,2.535,-1,0.08,-1,0.391,-1,0.10133204459958889
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,205.91802830459594,7.99,39:02.000083,True,30.846,12,38,00:02.000114,19.871,00:00.000895,0.36549633741378784,0,0.0,0,67.09,3,3,5843,1.68,98.91,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,-0.08219863296648777,-0.05706140997455997,1.0054811911237835,2.617,-2,0.138,-1,0.416,0,0.10310693295719503
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,214.2452699029541,8.31,39:02.000166,True,30.846,12,38,00:02.000197,19.871,00:00.000926,0.3572850227355957,0,0.0,0,67.03,3,3,5707,1.568,98.91,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,-0.06582387604358607,-0.1799368590997507,0.9775146188842897,2.713,-2,0.174,-1,0.428,0,0.10164437714385552
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,220.9014913204956,8.57,39:02.000233,True,30.846,12,38,00:02.000264,19.871,00:00.000949,0.3503867983818054,0,0.0,0,66.84,3,3,5717,1.73,98.91,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,-0.08135261156507953,-0.08815272989380006,1.0233770209107316,2.737,-1,0.208,-1,0.391,0,0.10514114975382743
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,229.21580449890138,8.89,39:02.000316,True,30.846,12,38,00:02.000347,19.871,00:00.000978,0.3429291248321533,0,0.0,0,66.67,3,3,5718,1.769,98.91,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,-0.08935326829962774,-0.07627675657243174,1.0214475073702596,2.754,0,0.258,-1,0.367,-1,0.10491647778161187
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,237.52325923187254,9.21,39:02.000400,True,30.846,12,38,00:02.000430,19.871,00:01.000006,0.3348730802536011,0,0.0,0,66.5,3,3,5712,1.568,98.91,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,-0.08689058179398437,-0.07606906992944373,1.036975872261444,2.791,0,0.309,-1,0.434,-2,0.10646801254509292
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,244.16506289550782,9.47,39:02.000466,True,30.846,12,38,00:02.000497,19.871,00:01.000028,0.3296973705291748,0,0.0,0,66.36,3,3,5705,1.211,98.91,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,-0.06826097690609495,-0.07807826898635102,1.0205538144048443,2.85,-2,0.347,-1,0.51,-1,0.10467447532514057
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,252.45967681640624,9.79,39:02.000550,True,30.846,12,38,00:02.000580,19.871,00:01.000056,0.32165682315826416,0,0.0,0,66.19,3,3,5689,0.268,98.91,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,-0.060314249919459724,-0.08162034031812568,0.9766133431873069,2.927,-1,0.383,-1,0.525,0,0.10019105607536898
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,260.9363899728394,10.12,39:02.000633,True,30.846,12,38,00:02.000664,19.871,00:01.000081,0.2887433171272278,0,0.0,0,66.03,3,3,5674,-0.965,98.9,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,-0.037183932329658095,-0.07792047768922392,1.0090387560176557,2.944,-1,0.396,0,0.414,0,0.10333936285445763
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,269.5381070581055,10.45,39:02.000716,True,30.846,12,38,00:02.000747,19.871,00:01.000104,0.277121365070343,0,0.0,0,65.88,3,3,5663,-3.767,98.9,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,0.025576705475709,-0.07852727849184554,1.0795063442654078,2.92,0,0.329,1,0.483,-3,0.11047560318363472
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,279.84199518310544,10.85,39:02.000816,True,30.846,12,38,00:02.000847,19.871,00:01.000131,0.2655547261238098,0,0.0,0,65.71,3,3,5646,-6.04,98.9,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,0.12444567607448005,-0.08198580003052068,0.9995925195598699,2.913,-1,0.068,3,0.617,0,0.1031265504653088
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,290.1190502661133,11.25,39:02.000916,True,30.846,12,38,00:02.000947,19.871,00:01.000157,0.25504064559936523,0,4.86,0,65.48,3,3,5623,-6.398,98.9,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,0.17150573652697143,-0.12166761355541046,0.969143963735038,2.968,-1,-0.322,4,0.509,1,0.10119327861348869
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,300.3545041217041,11.65,39:03.000016,True,30.846,12,38,00:03.000047,19.871,00:01.000183,0.24774259328842163,0,10.15,0,65.12,3,3,5592,-6.488,98.9,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,0.15636145400223259,-0.191381789371751,0.9842115318617203,3.035,0,-0.71,3,0.453,-1,0.10354746043420966
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,308.83699939819337,11.98,39:03.000100,True,30.846,12,38,00:03.000130,19.871,00:01.000203,0.24268734455108643,0,13.37,0,64.65,3,3,5552,-6.717,98.9,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,0.15819386240174646,-0.2166394915177309,1.0464140399151256,3.074,-2,-1.023,3,0.468,-1,0.11022960354123074
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,318.9457972906494,12.37,39:03.000200,True,30.846,12,38,00:03.000230,19.871,00:01.000228,0.23853588104248047,0,16.75,0,64.12,3,3,5505,-7.114,98.9,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,0.15587913637618162,-0.2595359275343464,1.0664465473575573,3.22,-2,-1.409,3,0.549,-1,0.11312113646941654
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,325.6290269659424,12.63,39:03.000266,True,30.846,12,38,00:03.000297,19.871,00:01.000243,0.23596251010894775,0,20.21,0,63.71,3,3,5468,-7.31,98.9,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,0.14835672641019207,-0.2869344997114362,1.0161965629740957,3.36,-2,-1.673,3,0.558,-1,0.10880616503357937
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,333.91673237976073,12.95,39:03.000350,True,30.846,12,38,00:03.000380,19.871,00:01.000263,0.2386922836303711,0,22.8,0,63.13,3,3,5418,-7.27,98.9,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,0.14124721076024294,-0.31974342377300047,1.0431143851090643,3.485,-2,-2.004,4,0.531,0,0.11225761764734386
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,342.1160789892578,13.27,39:03.000433,True,30.846,12,38,00:03.000464,19.871,00:01.000283,0.2402358055114746,0,26.01,0,62.49,3,3,5361,-7.684,98.9,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,156,0.07,0.99,78,-0.0,0.0,0.148428324894803,-0.3550235649132218,1.018963968352805,3.647,-3,-2.349,4,0.568,-2,0.11114302708940525
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,348.5992873599243,13.52,39:03.000500,True,30.846,12,38,00:03.000530,19.871,00:01.000299,0.24219340085983276,0,28.89,0,61.94,3,3,5311,-8.166,98.9,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,155,0.07,0.99,78,-0.0,0.0,0.14736156580280454,-0.383934211536528,0.9883410097019144,3.786,-2,-2.631,4,0.562,0,0.10923319787185506
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,356.5916040344238,13.83,39:03.000583,True,30.846,12,38,00:03.000614,19.871,00:01.000319,0.24636703729629517,0,32.35,0,61.18,3,3,5242,-9.476,98.9,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,166,155,0.07,0.99,78,-0.0,0.0,0.15487785125483552,-0.42472877269126585,0.9607695172200023,3.95,-2,-2.985,4,0.407,1,0.1083488850285283
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,364.4491046975708,14.13,39:03.000666,True,30.846,12,38,00:03.000697,19.871,00:01.000340,0.25259798765182495,0,32.92,0,60.38,3,3,5174,-13.337,98.9,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,165,155,0.07,0.99,78,-0.0,0.0,0.2465860316269745,-0.42985124811606057,1.0487812131673675,4.208,-3,-3.416,6,0.344,-3,0.11836377543843422
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,370.64213074005124,14.37,39:03.000733,True,30.846,12,38,00:03.000764,19.871,00:01.000357,0.26100480556488037,0,32.92,0,59.73,3,3,5128,-17.743,98.9,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,165,155,0.07,0.99,78,-0.0,0.0,0.3057671614014045,-0.4462180395252721,1.1186657088004606,4.263,-1,-3.905,8,0.546,-4,0.12679437057606366
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,378.23350369567873,14.67,39:03.000816,True,30.846,12,38,00:03.000847,19.871,00:01.000379,0.27108097076416016,0,32.92,0,58.91,3,3,5052,-22.521,98.9,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,165,155,0.07,0.99,78,-0.0,0.0,0.3994740720431982,-0.4395910237785751,1.0542534177820981,4.282,0,-4.66,9,0.634,0,0.12347655871091576
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,385.66415373840334,14.96,39:03.000900,True,30.846,12,38,00:03.000930,19.871,00:01.000402,0.275753378868103,0,32.35,0,58.1,3,3,4976,-27.131,98.9,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,165,155,0.07,0.99,78,-0.0,0.0,0.4760211396290257,-0.4305433668006329,0.9344315796209524,4.327,-2,-5.542,11,0.475,1,0.11567694089559519
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,391.49525911468504,15.18,39:03.000966,True,30.846,12,38,00:03.000997,19.871,00:01.000420,0.282356321811676,0,31.78,0,57.46,3,3,4922,-33.373,98.9,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,165,155,0.07,0.99,78,-0.0,0.0,0.5973413935981151,-0.4330073657021245,1.0538463806401213,4.352,1,-6.379,14,0.404,-3,0.13126845334452727
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,398.6593058642578,15.46,39:04.000050,True,30.846,12,38,00:04.000080,19.871,00:01.000444,0.2870195508003235,0,31.21,0,56.67,3,3,4860,-44.142,98.9,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,165,155,0.07,0.99,78,-0.0,0.0,0.807816294476648,-0.44368132417233586,1.1769858582911747,4.372,-3,-7.76,17,0.651,-5,0.1525404744719628
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,39,Not Pacing,False,405.6958205718994,15.73,39:04.000133,True,30.846,12,38,00:04.000164,19.871,00:01.000468,0.2907654643058777,0,31.21,0,56.02,3,3,4802,-54.025,98.9,140,126,138,138,138,139,187,177,180,177,174,176,99.63,99.63,99.82,99.68,99.66,99.66,99.55,99.54,99.58,99.61,99.61,99.67,112,165,155,0.07,0.99,78,-0.0,0.0,0.9166373389941107,-0.4397343665695579,1.1550626258966754,4.516,-2,-9.342,20,0.781,-3,0.15701558568996007
